Hour,Avg Weekday Entry,Avg Saturday Entry,Avg Sunday Entry,Avg Weekday Exit,Avg Saturday Exit,Avg Sunday Exit,Avg Holiday Entries,Avg Holiday Exits,month,station
12:00:00 AM,50,209,218,15,40,38,95,21,1,Christopher St.
1:00:00 AM,23,186,139,12,26,32,133,19,1,Christopher St.
2:00:00 AM,12,104,89,9,19,13,80,20,1,Christopher St.
3:00:00 AM,6,48,64,8,9,13,50,10,1,Christopher St.
4:00:00 AM,4,40,31,9,16,12,25,9,1,Christopher St.
5:00:00 AM,4,26,21,20,19,16,11,8,1,Christopher St.
6:00:00 AM,28,32,19,189,67,29,8,35,1,Christopher St.
7:00:00 AM,83,23,16,426,67,36,12,64,1,Christopher St.
8:00:00 AM,204,31,19,"1,219",130,66,39,125,1,Christopher St.
9:00:00 AM,133,36,25,"1,263",192,117,25,122,1,Christopher St.
10:00:00 AM,60,61,41,351,230,168,25,98,1,Christopher St.
11:00:00 AM,60,71,65,159,285,293,38,127,1,Christopher St.
12:00:00 PM,72,109,107,124,366,281,50,132,1,Christopher St.
1:00:00 PM,84,127,121,107,330,306,61,137,1,Christopher St.
2:00:00 PM,133,166,173,112,334,280,92,166,1,Christopher St.
3:00:00 PM,266,227,194,124,302,237,111,143,1,Christopher St.
4:00:00 PM,470,263,232,157,285,179,162,84,1,Christopher St.
5:00:00 PM,"1,073",281,253,278,311,196,183,121,1,Christopher St.
6:00:00 PM,893,243,219,280,342,143,158,107,1,Christopher St.
7:00:00 PM,436,255,171,172,281,101,100,73,1,Christopher St.
8:00:00 PM,286,233,155,84,184,58,90,41,1,Christopher St.
9:00:00 PM,216,209,106,47,118,42,68,35,1,Christopher St.
10:00:00 PM,158,199,109,36,96,38,60,25,1,Christopher St.
11:00:00 PM,98,221,75,24,72,26,50,11,1,Christopher St.
12:00:00 AM,54,214,226,13,31,48,54,7,2,Christopher St.
1:00:00 AM,23,141,151,10,29,27,32,5,2,Christopher St.
2:00:00 AM,12,90,97,8,13,20,18,4,2,Christopher St.
3:00:00 AM,8,50,61,7,10,13,10,2,2,Christopher St.
4:00:00 AM,5,37,40,8,15,12,12,5,2,Christopher St.
5:00:00 AM,7,21,17,22,17,16,4,10,2,Christopher St.
6:00:00 AM,27,26,15,197,61,20,11,78,2,Christopher St.
7:00:00 AM,92,23,13,401,60,42,25,119,2,Christopher St.
8:00:00 AM,203,30,24,"1,244",130,72,46,245,2,Christopher St.
9:00:00 AM,136,46,30,"1,222",190,111,45,287,2,Christopher St.
10:00:00 AM,65,76,46,355,242,196,47,171,2,Christopher St.
11:00:00 AM,62,80,71,168,304,286,46,171,2,Christopher St.
12:00:00 PM,83,112,100,132,390,324,78,214,2,Christopher St.
1:00:00 PM,99,133,126,111,367,278,108,213,2,Christopher St.
2:00:00 PM,140,185,169,123,338,253,128,152,2,Christopher St.
3:00:00 PM,271,236,193,138,337,233,205,155,2,Christopher St.
4:00:00 PM,471,288,262,175,312,185,212,152,2,Christopher St.
5:00:00 PM,"1,042",324,275,283,348,218,342,206,2,Christopher St.
6:00:00 PM,875,320,232,298,377,162,242,170,2,Christopher St.
7:00:00 PM,442,300,178,182,276,96,189,103,2,Christopher St.
8:00:00 PM,297,257,158,98,235,67,139,58,2,Christopher St.
9:00:00 PM,240,231,128,61,129,59,102,30,2,Christopher St.
10:00:00 PM,169,250,118,37,115,108,84,18,2,Christopher St.
11:00:00 PM,119,254,87,25,82,59,57,14,2,Christopher St.
12:00:00 AM,55,245,235,13,39,53,0,0,3,Christopher St.
1:00:00 AM,27,156,146,13,26,33,0,0,3,Christopher St.
2:00:00 AM,14,85,81,8,16,14,0,0,3,Christopher St.
3:00:00 AM,7,53,73,8,8,19,0,0,3,Christopher St.
4:00:00 AM,6,31,52,10,9,13,0,0,3,Christopher St.
5:00:00 AM,7,18,23,23,20,21,0,0,3,Christopher St.
6:00:00 AM,23,21,9,195,60,26,0,0,3,Christopher St.
7:00:00 AM,89,25,19,398,68,36,0,0,3,Christopher St.
8:00:00 AM,198,38,22,"1,209",146,72,0,0,3,Christopher St.
9:00:00 AM,140,50,25,"1,249",210,114,0,0,3,Christopher St.
10:00:00 AM,69,71,57,381,282,199,0,0,3,Christopher St.
11:00:00 AM,64,88,66,186,379,285,0,0,3,Christopher St.
12:00:00 PM,82,116,99,146,489,285,0,0,3,Christopher St.
1:00:00 PM,98,147,130,123,438,265,0,0,3,Christopher St.
2:00:00 PM,142,202,157,131,449,251,0,0,3,Christopher St.
3:00:00 PM,282,256,193,134,411,232,0,0,3,Christopher St.
4:00:00 PM,477,331,238,181,393,180,0,0,3,Christopher St.
5:00:00 PM,"1,047",376,254,288,378,197,0,0,3,Christopher St.
6:00:00 PM,906,361,220,315,378,145,0,0,3,Christopher St.
7:00:00 PM,470,357,211,200,328,115,0,0,3,Christopher St.
8:00:00 PM,324,288,174,101,255,62,0,0,3,Christopher St.
9:00:00 PM,260,303,135,60,154,57,0,0,3,Christopher St.
10:00:00 PM,194,276,115,37,140,35,0,0,3,Christopher St.
11:00:00 PM,117,270,65,31,102,16,0,0,3,Christopher St.
12:00:00 AM,62,196,249,13,40,57,0,0,4,Christopher St.
1:00:00 AM,28,121,157,15,21,29,0,0,4,Christopher St.
2:00:00 AM,12,77,100,6,12,13,0,0,4,Christopher St.
3:00:00 AM,8,38,68,9,5,21,0,0,4,Christopher St.
4:00:00 AM,6,30,42,8,16,14,0,0,4,Christopher St.
5:00:00 AM,5,17,22,19,26,19,0,0,4,Christopher St.
6:00:00 AM,25,16,10,187,49,15,0,0,4,Christopher St.
7:00:00 AM,86,21,18,428,67,53,0,0,4,Christopher St.
8:00:00 AM,200,37,24,"1,210",157,79,0,0,4,Christopher St.
9:00:00 AM,142,56,26,"1,203",231,144,0,0,4,Christopher St.
10:00:00 AM,74,70,53,399,295,199,0,0,4,Christopher St.
11:00:00 AM,67,92,78,185,321,293,0,0,4,Christopher St.
12:00:00 PM,84,120,99,156,444,339,0,0,4,Christopher St.
1:00:00 PM,106,136,138,128,364,264,0,0,4,Christopher St.
2:00:00 PM,148,193,146,134,385,244,0,0,4,Christopher St.
3:00:00 PM,281,241,208,145,384,209,0,0,4,Christopher St.
4:00:00 PM,462,290,253,191,331,207,0,0,4,Christopher St.
5:00:00 PM,"1,068",349,269,296,340,184,0,0,4,Christopher St.
6:00:00 PM,902,344,249,312,364,158,0,0,4,Christopher St.
7:00:00 PM,476,371,223,179,310,127,0,0,4,Christopher St.
8:00:00 PM,332,361,198,101,216,90,0,0,4,Christopher St.
9:00:00 PM,260,329,140,61,171,65,0,0,4,Christopher St.
10:00:00 PM,188,320,116,36,152,32,0,0,4,Christopher St.
11:00:00 PM,129,283,78,24,100,32,0,0,4,Christopher St.
12:00:00 AM,60,233,269,16,51,120,79,26,5,Christopher St.
1:00:00 AM,29,135,151,11,30,38,54,11,5,Christopher St.
2:00:00 AM,13,92,98,8,16,10,27,21,5,Christopher St.
3:00:00 AM,8,63,61,6,10,10,14,2,5,Christopher St.
4:00:00 AM,7,32,32,8,13,9,15,5,5,Christopher St.
5:00:00 AM,6,22,17,22,23,11,2,8,5,Christopher St.
6:00:00 AM,30,16,9,218,59,47,7,26,5,Christopher St.
7:00:00 AM,87,25,15,456,79,64,15,29,5,Christopher St.
8:00:00 AM,207,40,23,"1,263",150,78,19,73,5,Christopher St.
9:00:00 AM,140,44,31,"1,232",222,128,29,104,5,Christopher St.
10:00:00 AM,71,69,51,394,328,191,38,190,5,Christopher St.
11:00:00 AM,71,99,64,195,397,301,32,204,5,Christopher St.
12:00:00 PM,88,128,87,170,450,241,72,223,5,Christopher St.
1:00:00 PM,118,154,123,140,425,256,79,259,5,Christopher St.
2:00:00 PM,169,187,144,145,398,219,135,226,5,Christopher St.
3:00:00 PM,312,245,169,151,376,201,128,210,5,Christopher St.
4:00:00 PM,503,290,205,196,352,197,172,165,5,Christopher St.
5:00:00 PM,"1,031",315,213,320,405,186,166,182,5,Christopher St.
6:00:00 PM,873,329,212,325,377,169,160,175,5,Christopher St.
7:00:00 PM,468,359,206,199,308,125,153,126,5,Christopher St.
8:00:00 PM,346,347,188,113,226,88,187,98,5,Christopher St.
9:00:00 PM,277,331,144,69,141,82,144,71,5,Christopher St.
10:00:00 PM,223,290,124,44,161,41,93,33,5,Christopher St.
11:00:00 PM,150,305,90,31,173,33,52,10,5,Christopher St.
12:00:00 AM,73,270,257,19,57,69,0,0,6,Christopher St.
1:00:00 AM,33,180,177,9,42,34,0,0,6,Christopher St.
2:00:00 AM,16,120,120,7,16,18,0,0,6,Christopher St.
3:00:00 AM,10,62,70,9,11,15,0,0,6,Christopher St.
4:00:00 AM,8,47,53,10,15,16,0,0,6,Christopher St.
5:00:00 AM,6,25,18,26,23,16,0,0,6,Christopher St.
6:00:00 AM,26,20,11,189,49,23,0,0,6,Christopher St.
7:00:00 AM,92,31,16,435,92,48,0,0,6,Christopher St.
8:00:00 AM,212,47,27,"1,271",160,99,0,0,6,Christopher St.
9:00:00 AM,151,52,37,"1,289",241,178,0,0,6,Christopher St.
10:00:00 AM,76,75,64,414,288,325,0,0,6,Christopher St.
11:00:00 AM,73,102,92,208,403,481,0,0,6,Christopher St.
12:00:00 PM,96,136,108,170,452,555,0,0,6,Christopher St.
1:00:00 PM,126,161,152,155,405,603,0,0,6,Christopher St.
2:00:00 PM,171,194,212,148,416,495,0,0,6,Christopher St.
3:00:00 PM,294,225,205,158,350,476,0,0,6,Christopher St.
4:00:00 PM,486,274,209,200,341,403,0,0,6,Christopher St.
5:00:00 PM,"1,066",346,276,323,378,353,0,0,6,Christopher St.
6:00:00 PM,934,301,330,344,337,268,0,0,6,Christopher St.
7:00:00 PM,513,335,291,206,316,244,0,0,6,Christopher St.
8:00:00 PM,377,327,219,119,261,167,0,0,6,Christopher St.
9:00:00 PM,315,348,223,82,187,112,0,0,6,Christopher St.
10:00:00 PM,243,301,141,63,159,73,0,0,6,Christopher St.
11:00:00 PM,162,286,94,40,117,37,0,0,6,Christopher St.
12:00:00 AM,68,215,217,18,75,53,92,11,7,Christopher St.
1:00:00 AM,33,164,133,12,44,30,52,27,7,Christopher St.
2:00:00 AM,19,107,103,7,19,19,52,26,7,Christopher St.
3:00:00 AM,12,65,61,8,11,14,31,1,7,Christopher St.
4:00:00 AM,10,41,42,10,17,9,6,10,7,Christopher St.
5:00:00 AM,7,26,23,27,19,16,9,8,7,Christopher St.
6:00:00 AM,24,18,9,181,42,28,6,9,7,Christopher St.
7:00:00 AM,79,23,16,404,75,48,15,45,7,Christopher St.
8:00:00 AM,204,41,28,"1,250",141,85,26,91,7,Christopher St.
9:00:00 AM,138,54,22,"1,234",201,152,28,104,7,Christopher St.
10:00:00 AM,70,72,55,416,289,199,47,135,7,Christopher St.
11:00:00 AM,73,85,71,189,355,294,71,157,7,Christopher St.
12:00:00 PM,94,113,93,167,300,270,62,202,7,Christopher St.
1:00:00 PM,122,130,113,151,306,259,98,157,7,Christopher St.
2:00:00 PM,170,173,149,139,304,250,95,148,7,Christopher St.
3:00:00 PM,277,185,178,137,264,207,110,135,7,Christopher St.
4:00:00 PM,503,223,213,167,256,177,122,140,7,Christopher St.
5:00:00 PM,"1,092",268,222,312,288,195,153,143,7,Christopher St.
6:00:00 PM,877,273,214,334,297,192,138,161,7,Christopher St.
7:00:00 PM,472,287,209,199,247,149,129,152,7,Christopher St.
8:00:00 PM,333,283,214,117,220,120,115,81,7,Christopher St.
9:00:00 PM,301,293,192,71,157,116,90,88,7,Christopher St.
10:00:00 PM,215,306,141,41,124,62,175,67,7,Christopher St.
11:00:00 PM,141,240,82,33,97,33,133,73,7,Christopher St.
12:00:00 AM,63,190,219,17,44,55,0,0,8,Christopher St.
1:00:00 AM,27,129,148,12,34,29,0,0,8,Christopher St.
2:00:00 AM,15,83,108,7,13,15,0,0,8,Christopher St.
3:00:00 AM,10,58,65,8,9,10,0,0,8,Christopher St.
4:00:00 AM,6,42,36,12,15,15,0,0,8,Christopher St.
5:00:00 AM,7,21,19,25,22,18,0,0,8,Christopher St.
6:00:00 AM,22,13,12,178,36,16,0,0,8,Christopher St.
7:00:00 AM,74,22,15,375,58,41,0,0,8,Christopher St.
8:00:00 AM,194,38,28,"1,175",126,84,0,0,8,Christopher St.
9:00:00 AM,138,44,23,"1,172",177,107,0,0,8,Christopher St.
10:00:00 AM,69,60,43,393,281,257,0,0,8,Christopher St.
11:00:00 AM,74,87,67,195,353,298,0,0,8,Christopher St.
12:00:00 PM,91,102,90,164,338,306,0,0,8,Christopher St.
1:00:00 PM,125,132,118,139,346,336,0,0,8,Christopher St.
2:00:00 PM,163,161,135,131,330,249,0,0,8,Christopher St.
3:00:00 PM,265,220,166,142,287,232,0,0,8,Christopher St.
4:00:00 PM,493,238,212,174,262,200,0,0,8,Christopher St.
5:00:00 PM,"1,028",252,233,310,297,241,0,0,8,Christopher St.
6:00:00 PM,839,239,248,328,280,188,0,0,8,Christopher St.
7:00:00 PM,460,278,229,211,273,137,0,0,8,Christopher St.
8:00:00 PM,342,309,232,115,224,115,0,0,8,Christopher St.
9:00:00 PM,303,298,178,67,170,88,0,0,8,Christopher St.
10:00:00 PM,226,277,153,45,145,56,0,0,8,Christopher St.
11:00:00 PM,142,229,94,35,107,29,0,0,8,Christopher St.
12:00:00 AM,62,198,229,22,51,67,113,24,1,9th Street
1:00:00 AM,29,113,149,14,43,45,132,16,1,9th Street
2:00:00 AM,13,77,96,10,25,31,96,48,1,9th Street
3:00:00 AM,9,38,50,10,14,19,43,14,1,9th Street
4:00:00 AM,10,29,30,10,17,20,20,13,1,9th Street
5:00:00 AM,10,20,23,28,42,31,18,14,1,9th Street
6:00:00 AM,31,24,15,116,69,36,14,31,1,9th Street
7:00:00 AM,103,37,30,294,102,76,27,57,1,9th Street
8:00:00 AM,291,51,36,662,199,125,40,99,1,9th Street
9:00:00 AM,172,58,40,669,241,166,39,114,1,9th Street
10:00:00 AM,61,80,64,320,354,225,38,103,1,9th Street
11:00:00 AM,54,104,95,222,421,363,40,156,1,9th Street
12:00:00 PM,66,134,138,178,488,428,55,208,1,9th Street
1:00:00 PM,93,150,147,168,474,405,67,203,1,9th Street
2:00:00 PM,117,212,196,160,392,366,106,184,1,9th Street
3:00:00 PM,213,277,249,164,381,332,123,160,1,9th Street
4:00:00 PM,337,326,270,212,387,283,144,148,1,9th Street
5:00:00 PM,604,362,291,421,452,269,167,174,1,9th Street
6:00:00 PM,565,366,300,394,428,238,162,147,1,9th Street
7:00:00 PM,399,357,268,202,389,186,139,98,1,9th Street
8:00:00 PM,371,334,245,95,277,119,153,63,1,9th Street
9:00:00 PM,332,307,193,60,214,90,112,43,1,9th Street
10:00:00 PM,219,300,176,53,142,79,102,31,1,9th Street
11:00:00 PM,150,246,108,35,108,37,63,15,1,9th Street
12:00:00 AM,83,237,247,32,69,77,97,16,2,9th Street
1:00:00 AM,42,150,161,27,51,44,48,9,2,9th Street
2:00:00 AM,21,81,119,15,40,27,30,34,2,9th Street
3:00:00 AM,10,53,66,12,26,21,20,4,2,9th Street
4:00:00 AM,10,30,51,9,20,20,16,3,2,9th Street
5:00:00 AM,9,29,32,31,42,30,22,11,2,9th Street
6:00:00 AM,29,25,19,125,57,40,12,34,2,9th Street
7:00:00 AM,108,40,30,330,100,61,30,89,2,9th Street
8:00:00 AM,289,68,39,736,240,117,67,218,2,9th Street
9:00:00 AM,180,60,43,751,259,173,63,192,2,9th Street
10:00:00 AM,69,97,61,397,378,256,46,263,2,9th Street
11:00:00 AM,64,121,111,262,439,387,59,278,2,9th Street
12:00:00 PM,86,145,141,230,550,504,68,309,2,9th Street
1:00:00 PM,111,190,186,222,465,428,124,273,2,9th Street
2:00:00 PM,137,238,226,177,447,353,142,234,2,9th Street
3:00:00 PM,242,317,277,201,443,319,198,214,2,9th Street
4:00:00 PM,372,372,320,261,392,297,241,193,2,9th Street
5:00:00 PM,624,410,370,473,453,311,327,274,2,9th Street
6:00:00 PM,621,436,342,451,500,257,320,285,2,9th Street
7:00:00 PM,488,401,310,225,379,170,272,172,2,9th Street
8:00:00 PM,489,405,264,115,277,110,240,94,2,9th Street
9:00:00 PM,485,369,244,70,242,109,248,76,2,9th Street
10:00:00 PM,293,352,232,59,181,89,195,45,2,9th Street
11:00:00 PM,177,311,144,41,129,81,88,23,2,9th Street
12:00:00 AM,93,262,308,27,79,86,0,0,3,9th Street
1:00:00 AM,43,171,180,17,46,48,0,0,3,9th Street
2:00:00 AM,18,99,100,13,34,16,0,0,3,9th Street
3:00:00 AM,10,53,106,9,18,24,0,0,3,9th Street
4:00:00 AM,12,39,58,13,21,26,0,0,3,9th Street
5:00:00 AM,8,30,30,28,40,30,0,0,3,9th Street
6:00:00 AM,32,29,24,129,59,44,0,0,3,9th Street
7:00:00 AM,101,44,35,280,113,81,0,0,3,9th Street
8:00:00 AM,280,71,49,677,252,136,0,0,3,9th Street
9:00:00 AM,184,77,48,757,308,176,0,0,3,9th Street
10:00:00 AM,72,113,81,392,424,307,0,0,3,9th Street
11:00:00 AM,62,144,109,266,588,444,0,0,3,9th Street
12:00:00 PM,84,178,126,235,679,489,0,0,3,9th Street
1:00:00 PM,106,203,188,209,668,449,0,0,3,9th Street
2:00:00 PM,135,277,238,175,568,397,0,0,3,9th Street
3:00:00 PM,224,331,291,199,521,347,0,0,3,9th Street
4:00:00 PM,361,416,316,245,472,280,0,0,3,9th Street
5:00:00 PM,612,488,365,455,523,290,0,0,3,9th Street
6:00:00 PM,608,497,343,440,556,251,0,0,3,9th Street
7:00:00 PM,483,514,354,234,438,175,0,0,3,9th Street
8:00:00 PM,484,504,333,124,325,111,0,0,3,9th Street
9:00:00 PM,443,489,281,79,256,120,0,0,3,9th Street
10:00:00 PM,305,474,224,61,188,65,0,0,3,9th Street
11:00:00 PM,198,395,129,36,136,42,0,0,3,9th Street
12:00:00 AM,90,236,316,28,61,89,0,0,4,9th Street
1:00:00 AM,42,138,192,15,36,41,0,0,4,9th Street
2:00:00 AM,18,85,121,12,33,23,0,0,4,9th Street
3:00:00 AM,10,54,82,10,13,26,0,0,4,9th Street
4:00:00 AM,12,35,55,8,18,21,0,0,4,9th Street
5:00:00 AM,9,25,29,26,52,30,0,0,4,9th Street
6:00:00 AM,34,27,22,132,55,34,0,0,4,9th Street
7:00:00 AM,104,35,37,314,103,84,0,0,4,9th Street
8:00:00 AM,283,64,46,727,249,122,0,0,4,9th Street
9:00:00 AM,179,73,44,787,327,210,0,0,4,9th Street
10:00:00 AM,71,103,93,446,418,368,0,0,4,9th Street
11:00:00 AM,66,130,115,299,524,479,0,0,4,9th Street
12:00:00 PM,95,177,154,264,652,493,0,0,4,9th Street
1:00:00 PM,117,197,176,240,569,425,0,0,4,9th Street
2:00:00 PM,150,238,225,206,572,367,0,0,4,9th Street
3:00:00 PM,256,322,283,220,522,310,0,0,4,9th Street
4:00:00 PM,384,386,320,282,453,302,0,0,4,9th Street
5:00:00 PM,644,485,328,473,488,290,0,0,4,9th Street
6:00:00 PM,654,493,380,449,477,253,0,0,4,9th Street
7:00:00 PM,521,516,369,218,417,198,0,0,4,9th Street
8:00:00 PM,535,533,339,115,309,175,0,0,4,9th Street
9:00:00 PM,519,506,277,76,263,98,0,0,4,9th Street
10:00:00 PM,306,466,220,59,226,98,0,0,4,9th Street
11:00:00 PM,190,416,127,34,134,56,0,0,4,9th Street
12:00:00 AM,88,271,203,28,91,80,119,34,5,9th Street
1:00:00 AM,39,179,152,14,43,55,74,25,5,9th Street
2:00:00 AM,19,94,96,10,30,22,36,21,5,9th Street
3:00:00 AM,10,69,66,10,19,25,25,10,5,9th Street
4:00:00 AM,11,40,43,12,23,20,33,8,5,9th Street
5:00:00 AM,11,28,26,30,49,26,8,14,5,9th Street
6:00:00 AM,36,25,19,145,61,43,13,11,5,9th Street
7:00:00 AM,105,44,32,323,118,65,17,56,5,9th Street
8:00:00 AM,274,66,41,701,227,117,19,111,5,9th Street
9:00:00 AM,183,85,56,744,325,202,51,125,5,9th Street
10:00:00 AM,73,108,85,410,449,290,48,220,5,9th Street
11:00:00 AM,71,132,113,291,591,406,65,284,5,9th Street
12:00:00 PM,99,192,138,279,651,429,78,325,5,9th Street
1:00:00 PM,124,217,170,234,580,397,100,278,5,9th Street
2:00:00 PM,159,280,200,215,526,355,133,284,5,9th Street
3:00:00 PM,269,350,225,218,495,315,151,243,5,9th Street
4:00:00 PM,388,403,288,277,447,275,214,207,5,9th Street
5:00:00 PM,653,442,297,484,499,270,229,267,5,9th Street
6:00:00 PM,610,464,329,437,505,258,237,245,5,9th Street
7:00:00 PM,504,533,329,243,412,207,273,199,5,9th Street
8:00:00 PM,510,532,312,138,319,155,243,124,5,9th Street
9:00:00 PM,464,488,252,91,221,129,244,113,5,9th Street
10:00:00 PM,343,327,234,71,198,94,136,75,5,9th Street
11:00:00 PM,221,275,162,41,102,57,111,29,5,9th Street
12:00:00 AM,95,283,267,32,86,92,0,0,6,9th Street
1:00:00 AM,42,203,178,20,56,48,0,0,6,9th Street
2:00:00 AM,19,99,117,9,26,26,0,0,6,9th Street
3:00:00 AM,12,73,73,8,22,29,0,0,6,9th Street
4:00:00 AM,11,54,58,12,29,20,0,0,6,9th Street
5:00:00 AM,11,34,26,29,51,42,0,0,6,9th Street
6:00:00 AM,34,28,26,149,68,43,0,0,6,9th Street
7:00:00 AM,111,55,33,313,137,78,0,0,6,9th Street
8:00:00 AM,308,67,44,692,210,138,0,0,6,9th Street
9:00:00 AM,186,96,55,694,328,177,0,0,6,9th Street
10:00:00 AM,79,116,91,331,404,379,0,0,6,9th Street
11:00:00 AM,65,142,120,253,572,546,0,0,6,9th Street
12:00:00 PM,83,180,144,221,651,640,0,0,6,9th Street
1:00:00 PM,105,225,198,204,518,617,0,0,6,9th Street
2:00:00 PM,144,249,282,186,500,496,0,0,6,9th Street
3:00:00 PM,234,318,291,199,464,444,0,0,6,9th Street
4:00:00 PM,346,394,295,239,410,386,0,0,6,9th Street
5:00:00 PM,609,426,321,482,510,324,0,0,6,9th Street
6:00:00 PM,570,435,430,455,467,349,0,0,6,9th Street
7:00:00 PM,474,461,401,247,395,219,0,0,6,9th Street
8:00:00 PM,448,469,378,137,348,198,0,0,6,9th Street
9:00:00 PM,432,487,362,97,258,139,0,0,6,9th Street
10:00:00 PM,316,437,304,80,211,124,0,0,6,9th Street
11:00:00 PM,220,413,186,44,150,54,0,0,6,9th Street
12:00:00 AM,90,261,245,32,105,94,155,48,7,9th Street
1:00:00 AM,39,164,163,18,50,47,84,32,7,9th Street
2:00:00 AM,18,99,108,11,26,25,40,9,7,9th Street
3:00:00 AM,9,51,63,9,24,20,41,6,7,9th Street
4:00:00 AM,11,46,49,13,26,19,30,12,7,9th Street
5:00:00 AM,8,23,27,27,42,41,12,17,7,9th Street
6:00:00 AM,33,31,22,136,74,48,21,15,7,9th Street
7:00:00 AM,104,42,31,308,140,77,14,63,7,9th Street
8:00:00 AM,298,77,45,705,194,114,29,112,7,9th Street
9:00:00 AM,173,92,45,680,263,198,39,124,7,9th Street
10:00:00 AM,70,107,80,335,381,279,44,172,7,9th Street
11:00:00 AM,63,126,102,244,539,426,76,246,7,9th Street
12:00:00 PM,74,155,127,212,509,433,100,207,7,9th Street
1:00:00 PM,104,177,169,195,476,422,109,247,7,9th Street
2:00:00 PM,144,226,191,185,421,380,156,218,7,9th Street
3:00:00 PM,227,261,226,182,394,278,157,236,7,9th Street
4:00:00 PM,382,301,268,233,368,302,176,196,7,9th Street
5:00:00 PM,635,323,284,467,368,284,194,245,7,9th Street
6:00:00 PM,555,366,295,420,437,293,172,284,7,9th Street
7:00:00 PM,433,349,294,231,355,245,131,166,7,9th Street
8:00:00 PM,415,366,295,130,318,166,222,159,7,9th Street
9:00:00 PM,398,424,299,96,245,161,142,62,7,9th Street
10:00:00 PM,273,370,227,61,217,129,210,115,7,9th Street
11:00:00 PM,197,323,153,47,142,72,261,73,7,9th Street
12:00:00 AM,88,268,276,31,84,95,0,0,8,9th Street
1:00:00 AM,40,165,161,18,46,57,0,0,8,9th Street
2:00:00 AM,17,90,97,13,29,25,0,0,8,9th Street
3:00:00 AM,11,73,61,10,32,25,0,0,8,9th Street
4:00:00 AM,14,46,45,12,24,19,0,0,8,9th Street
5:00:00 AM,8,22,20,29,59,47,0,0,8,9th Street
6:00:00 AM,31,34,20,136,57,39,0,0,8,9th Street
7:00:00 AM,105,44,30,293,116,92,0,0,8,9th Street
8:00:00 AM,293,71,46,674,212,129,0,0,8,9th Street
9:00:00 AM,167,84,60,670,280,128,0,0,8,9th Street
10:00:00 AM,68,116,85,354,370,319,0,0,8,9th Street
11:00:00 AM,64,132,115,251,528,395,0,0,8,9th Street
12:00:00 PM,82,163,136,222,520,399,0,0,8,9th Street
1:00:00 PM,108,191,181,195,496,430,0,0,8,9th Street
2:00:00 PM,156,245,217,187,448,401,0,0,8,9th Street
3:00:00 PM,228,266,253,189,413,331,0,0,8,9th Street
4:00:00 PM,379,336,304,231,354,312,0,0,8,9th Street
5:00:00 PM,612,378,334,458,420,299,0,0,8,9th Street
6:00:00 PM,557,379,334,416,419,282,0,0,8,9th Street
7:00:00 PM,452,416,373,241,382,223,0,0,8,9th Street
8:00:00 PM,432,406,371,136,302,158,0,0,8,9th Street
9:00:00 PM,397,413,292,98,262,166,0,0,8,9th Street
10:00:00 PM,290,406,249,64,233,107,0,0,8,9th Street
11:00:00 PM,209,350,147,47,159,64,0,0,8,9th Street
12:00:00 AM,66,222,211,41,85,102,139,52,1,14th Street
1:00:00 AM,34,131,161,21,62,78,180,64,1,14th Street
2:00:00 AM,15,86,93,14,27,32,158,56,1,14th Street
3:00:00 AM,11,50,67,20,29,30,92,44,1,14th Street
4:00:00 AM,11,46,54,25,39,30,50,27,1,14th Street
5:00:00 AM,27,39,32,84,75,41,32,43,1,14th Street
6:00:00 AM,82,43,30,424,108,54,22,95,1,14th Street
7:00:00 AM,255,79,49,847,191,104,73,143,1,14th Street
8:00:00 AM,656,112,59,"1,578",261,123,129,253,1,14th Street
9:00:00 AM,338,128,73,"1,482",321,235,98,200,1,14th Street
10:00:00 AM,146,143,125,562,366,249,69,198,1,14th Street
11:00:00 AM,129,187,150,339,450,338,88,195,1,14th Street
12:00:00 PM,142,243,216,279,541,436,110,229,1,14th Street
1:00:00 PM,197,265,240,260,503,431,134,221,1,14th Street
2:00:00 PM,272,313,282,265,497,416,169,230,1,14th Street
3:00:00 PM,495,411,323,284,474,399,226,266,1,14th Street
4:00:00 PM,793,492,383,328,483,355,297,208,1,14th Street
5:00:00 PM,"1,520",522,405,664,482,349,365,218,1,14th Street
6:00:00 PM,"1,297",504,385,626,495,318,321,253,1,14th Street
7:00:00 PM,799,453,334,338,403,224,221,153,1,14th Street
8:00:00 PM,559,394,298,173,356,159,168,92,1,14th Street
9:00:00 PM,408,341,227,118,251,143,146,72,1,14th Street
10:00:00 PM,298,310,196,106,215,129,109,53,1,14th Street
11:00:00 PM,164,269,132,58,182,66,66,30,1,14th Street
12:00:00 AM,61,196,212,40,82,93,65,33,2,14th Street
1:00:00 AM,35,141,125,18,51,55,35,15,2,14th Street
2:00:00 AM,14,77,108,13,30,31,22,8,2,14th Street
3:00:00 AM,10,49,63,16,21,28,16,11,2,14th Street
4:00:00 AM,9,41,46,22,27,26,11,10,2,14th Street
5:00:00 AM,27,35,32,82,64,36,18,39,2,14th Street
6:00:00 AM,84,44,27,434,93,58,38,174,2,14th Street
7:00:00 AM,247,74,42,835,168,94,49,229,2,14th Street
8:00:00 AM,627,101,62,"1,648",259,141,121,454,2,14th Street
9:00:00 AM,336,110,68,"1,547",324,185,111,388,2,14th Street
10:00:00 AM,143,124,111,623,387,275,82,470,2,14th Street
