Hour,Avg Weekday Entry,Avg Saturday Entry,Avg Sunday Entry,Avg Weekday Exit,Avg Saturday Exit,Avg Sunday Exit,Avg Holiday Entries,Avg Holiday Exits,month,station
2:00:00 AM,25,107,131,12,24,15,0,0,6,9th Street
3:00:00 AM,19,89,82,10,14,18,0,0,6,9th Street
4:00:00 AM,17,51,64,14,14,15,0,0,6,9th Street
5:00:00 AM,11,21,21,30,17,21,0,0,6,9th Street
6:00:00 AM,42,17,15,136,33,24,0,0,6,9th Street
7:00:00 AM,127,30,21,332,56,27,0,0,6,9th Street
8:00:00 AM,309,40,26,690,131,76,0,0,6,9th Street
9:00:00 AM,174,43,37,675,174,130,0,0,6,9th Street
10:00:00 AM,74,65,51,320,262,220,0,0,6,9th Street
11:00:00 AM,70,82,82,227,280,387,0,0,6,9th Street
12:00:00 PM,87,112,84,199,339,355,0,0,6,9th Street
1:00:00 PM,117,135,122,193,301,510,0,0,6,9th Street
2:00:00 PM,142,157,164,179,292,360,0,0,6,9th Street
3:00:00 PM,215,202,227,182,297,277,0,0,6,9th Street
4:00:00 PM,355,233,255,242,300,248,0,0,6,9th Street
5:00:00 PM,589,238,253,462,310,211,0,0,6,9th Street
6:00:00 PM,545,270,263,415,361,193,0,0,6,9th Street
7:00:00 PM,439,260,277,251,282,165,0,0,6,9th Street
8:00:00 PM,410,288,241,138,204,118,0,0,6,9th Street
9:00:00 PM,402,323,292,96,196,81,0,0,6,9th Street
10:00:00 PM,297,294,224,68,159,73,0,0,6,9th Street
11:00:00 PM,197,294,147,55,149,49,0,0,6,9th Street
12:00:00 AM,80,193,193,21,50,64,133,36,7,9th Street
1:00:00 AM,41,139,128,17,34,39,80,11,7,9th Street
2:00:00 AM,22,103,100,10,22,16,64,11,7,9th Street
3:00:00 AM,15,71,96,7,15,18,46,13,7,9th Street
4:00:00 AM,17,56,54,11,15,16,26,12,7,9th Street
5:00:00 AM,10,18,20,30,10,15,17,11,7,9th Street
6:00:00 AM,39,17,13,130,30,28,17,23,7,9th Street
7:00:00 AM,130,31,25,334,52,28,18,28,7,9th Street
8:00:00 AM,309,49,26,732,138,68,19,76,7,9th Street
9:00:00 AM,165,54,38,668,165,109,21,104,7,9th Street
10:00:00 AM,74,67,51,322,256,219,28,139,7,9th Street
11:00:00 AM,65,79,64,218,294,267,67,188,7,9th Street
12:00:00 PM,89,100,93,212,348,297,74,178,7,9th Street
1:00:00 PM,114,131,113,190,346,266,84,212,7,9th Street
2:00:00 PM,138,161,147,181,258,250,105,175,7,9th Street
3:00:00 PM,224,186,189,193,296,267,126,165,7,9th Street
4:00:00 PM,364,218,209,249,220,215,156,217,7,9th Street
5:00:00 PM,603,245,230,463,277,216,159,190,7,9th Street
6:00:00 PM,569,246,216,422,308,188,142,184,7,9th Street
7:00:00 PM,412,240,227,238,252,137,178,166,7,9th Street
8:00:00 PM,412,273,225,143,218,125,149,95,7,9th Street
9:00:00 PM,388,266,220,98,174,104,109,78,7,9th Street
10:00:00 PM,271,279,177,74,181,69,203,143,7,9th Street
11:00:00 PM,181,240,109,54,132,38,202,114,7,9th Street
12:00:00 AM,84,186,168,18,67,58,0,0,8,9th Street
1:00:00 AM,43,122,141,17,34,38,0,0,8,9th Street
2:00:00 AM,22,100,101,10,15,23,0,0,8,9th Street
3:00:00 AM,16,75,62,9,10,18,0,0,8,9th Street
4:00:00 AM,16,51,47,13,13,14,0,0,8,9th Street
5:00:00 AM,10,15,20,27,18,18,0,0,8,9th Street
6:00:00 AM,36,19,7,132,20,21,0,0,8,9th Street
7:00:00 AM,118,30,22,333,58,31,0,0,8,9th Street
8:00:00 AM,294,40,31,742,135,87,0,0,8,9th Street
9:00:00 AM,166,46,33,704,163,95,0,0,8,9th Street
10:00:00 AM,72,67,51,347,271,220,0,0,8,9th Street
11:00:00 AM,66,79,70,246,280,263,0,0,8,9th Street
12:00:00 PM,84,99,93,231,395,316,0,0,8,9th Street
1:00:00 PM,112,140,112,203,311,281,0,0,8,9th Street
2:00:00 PM,145,150,142,189,288,229,0,0,8,9th Street
3:00:00 PM,226,207,168,184,301,218,0,0,8,9th Street
4:00:00 PM,377,223,218,251,227,201,0,0,8,9th Street
5:00:00 PM,632,254,215,432,284,214,0,0,8,9th Street
6:00:00 PM,594,257,242,434,290,176,0,0,8,9th Street
7:00:00 PM,437,276,244,237,291,147,0,0,8,9th Street
8:00:00 PM,417,326,238,141,209,118,0,0,8,9th Street
9:00:00 PM,379,299,175,92,166,73,0,0,8,9th Street
10:00:00 PM,268,267,161,69,143,61,0,0,8,9th Street
11:00:00 PM,173,256,94,52,102,46,0,0,8,9th Street
12:00:00 AM,89,209,202,20,42,56,104,30,9,9th Street
1:00:00 AM,41,143,138,14,39,39,63,19,9,9th Street
2:00:00 AM,21,93,100,10,18,22,91,16,9,9th Street
3:00:00 AM,16,67,59,7,14,12,34,8,9,9th Street
4:00:00 AM,15,43,45,13,17,11,48,10,9,9th Street
5:00:00 AM,11,16,16,31,13,16,5,16,9,9th Street
6:00:00 AM,35,13,10,146,22,21,9,19,9,9th Street
7:00:00 AM,119,30,26,369,51,29,16,43,9,9th Street
8:00:00 AM,306,38,24,785,149,76,40,78,9,9th Street
9:00:00 AM,177,47,31,808,206,124,34,135,9,9th Street
10:00:00 AM,74,64,44,457,268,241,44,184,9,9th Street
11:00:00 AM,77,78,66,287,345,280,45,271,9,9th Street
12:00:00 PM,99,116,100,275,385,308,75,312,9,9th Street
1:00:00 PM,128,135,108,260,399,304,93,267,9,9th Street
2:00:00 PM,157,166,151,216,315,272,115,238,9,9th Street
3:00:00 PM,264,215,157,230,331,230,164,208,9,9th Street
4:00:00 PM,408,254,213,315,288,221,182,271,9,9th Street
5:00:00 PM,652,278,227,494,307,209,176,200,9,9th Street
6:00:00 PM,672,301,236,459,327,190,229,191,9,9th Street
7:00:00 PM,549,335,241,253,313,143,235,157,9,9th Street
8:00:00 PM,547,312,251,138,248,116,193,117,9,9th Street
9:00:00 PM,556,320,198,97,162,79,204,82,9,9th Street
10:00:00 PM,329,308,193,67,135,54,170,85,9,9th Street
11:00:00 PM,202,265,132,49,95,42,102,36,9,9th Street
12:00:00 AM,82,246,234,17,40,83,106,32,10,9th Street
1:00:00 AM,39,174,160,16,42,43,48,8,10,9th Street
2:00:00 AM,23,99,125,15,42,20,17,7,10,9th Street
3:00:00 AM,15,61,105,10,16,23,25,2,10,9th Street
4:00:00 AM,16,43,65,10,15,15,14,6,10,9th Street
5:00:00 AM,12,18,20,30,20,15,8,21,10,9th Street
6:00:00 AM,34,16,10,146,29,18,28,116,10,9th Street
7:00:00 AM,123,30,21,354,58,38,88,221,10,9th Street
8:00:00 AM,308,56,29,798,194,87,225,588,10,9th Street
9:00:00 AM,184,62,34,807,257,128,133,554,10,9th Street
10:00:00 AM,82,72,65,474,294,256,55,334,10,9th Street
11:00:00 AM,73,86,77,288,345,283,52,258,10,9th Street
12:00:00 PM,103,138,96,272,416,307,82,235,10,9th Street
1:00:00 PM,122,146,128,257,424,299,82,168,10,9th Street
2:00:00 PM,151,192,150,215,330,274,106,163,10,9th Street
3:00:00 PM,261,255,184,227,340,211,177,181,10,9th Street
4:00:00 PM,409,275,207,315,299,179,309,236,10,9th Street
5:00:00 PM,660,324,219,536,337,189,510,331,10,9th Street
6:00:00 PM,674,340,245,502,391,192,511,343,10,9th Street
7:00:00 PM,554,350,247,290,365,135,331,162,10,9th Street
8:00:00 PM,598,346,218,147,281,108,319,92,10,9th Street
9:00:00 PM,634,362,198,102,219,68,283,50,10,9th Street
10:00:00 PM,361,333,169,73,168,48,187,46,10,9th Street
11:00:00 PM,230,271,94,46,103,34,162,26,10,9th Street
12:00:00 AM,95,201,194,16,46,60,107,22,11,9th Street
1:00:00 AM,50,127,194,18,28,42,49,13,11,9th Street
2:00:00 AM,23,73,84,12,24,22,27,13,11,9th Street
3:00:00 AM,15,42,57,11,20,13,25,8,11,9th Street
4:00:00 AM,16,35,39,14,11,8,21,5,11,9th Street
5:00:00 AM,13,15,18,33,14,13,6,17,11,9th Street
6:00:00 AM,38,15,10,144,22,18,19,65,11,9th Street
7:00:00 AM,124,25,21,356,58,26,49,164,11,9th Street
8:00:00 AM,289,37,24,816,163,81,113,282,11,9th Street
9:00:00 AM,177,56,37,796,186,136,80,315,11,9th Street
10:00:00 AM,77,71,47,450,262,269,60,226,11,9th Street
11:00:00 AM,73,81,60,288,340,307,75,221,11,9th Street
12:00:00 PM,98,107,101,263,485,346,97,232,11,9th Street
1:00:00 PM,124,140,108,250,327,313,116,220,11,9th Street
2:00:00 PM,150,147,134,212,335,234,154,194,11,9th Street
3:00:00 PM,267,202,195,225,299,215,198,191,11,9th Street
4:00:00 PM,405,265,219,317,278,213,259,215,11,9th Street
5:00:00 PM,647,272,239,507,310,214,315,304,11,9th Street
6:00:00 PM,655,313,216,451,362,164,309,237,11,9th Street
7:00:00 PM,527,299,228,230,330,139,272,178,11,9th Street
8:00:00 PM,539,300,220,120,196,74,238,132,11,9th Street
9:00:00 PM,551,299,202,75,152,66,234,113,11,9th Street
10:00:00 PM,337,298,156,56,143,39,220,82,11,9th Street
11:00:00 PM,185,283,96,43,110,23,169,55,11,9th Street
12:00:00 AM,105,208,192,19,45,56,106,11,12,9th Street
1:00:00 AM,52,149,131,17,35,35,62,12,12,9th Street
2:00:00 AM,24,65,95,12,16,21,11,10,12,9th Street
3:00:00 AM,14,46,54,9,15,8,21,3,12,9th Street
4:00:00 AM,16,37,40,14,13,11,10,7,12,9th Street
5:00:00 AM,12,21,16,29,22,12,6,9,12,9th Street
6:00:00 AM,31,14,8,127,33,25,2,10,12,9th Street
7:00:00 AM,96,23,16,286,39,19,10,13,12,9th Street
8:00:00 AM,233,30,20,610,136,51,17,37,12,9th Street
9:00:00 AM,155,39,26,634,152,122,16,33,12,9th Street
10:00:00 AM,74,55,47,383,268,243,14,77,12,9th Street
11:00:00 AM,68,80,63,275,274,270,29,73,12,9th Street
12:00:00 PM,91,103,81,265,394,301,27,122,12,9th Street
1:00:00 PM,119,130,103,248,291,283,52,125,12,9th Street
2:00:00 PM,146,138,125,209,258,219,57,93,12,9th Street
3:00:00 PM,246,176,153,217,246,216,62,129,12,9th Street
4:00:00 PM,349,226,200,284,240,173,80,121,12,9th Street
5:00:00 PM,516,245,217,420,280,238,93,114,12,9th Street
6:00:00 PM,522,259,203,399,313,187,61,85,12,9th Street
7:00:00 PM,434,256,206,223,272,143,94,86,12,9th Street
8:00:00 PM,442,263,197,125,186,106,95,84,12,9th Street
9:00:00 PM,451,267,189,76,128,101,86,40,12,9th Street
10:00:00 PM,341,273,166,61,100,61,98,36,12,9th Street
11:00:00 PM,217,248,110,41,87,45,57,29,12,9th Street
12:00:00 AM,63,171,193,33,101,97,71,20,1,14th Street
1:00:00 AM,33,109,178,16,53,92,51,29,1,14th Street
2:00:00 AM,15,66,154,10,23,58,22,14,1,14th Street
3:00:00 AM,13,49,95,13,19,40,22,13,1,14th Street
4:00:00 AM,13,40,70,22,17,23,14,13,1,14th Street
5:00:00 AM,27,22,35,75,34,32,16,38,1,14th Street
6:00:00 AM,103,26,23,453,57,38,37,105,1,14th Street
7:00:00 AM,286,34,27,803,77,50,61,214,1,14th Street
8:00:00 AM,642,63,36,"1,565",173,87,117,386,1,14th Street
9:00:00 AM,329,75,41,"1,405",245,141,79,411,1,14th Street
10:00:00 AM,150,84,64,557,274,209,94,259,1,14th Street
11:00:00 AM,121,123,102,327,356,263,126,322,1,14th Street
12:00:00 PM,153,160,143,282,436,295,146,332,1,14th Street
1:00:00 PM,207,187,157,265,381,335,176,318,1,14th Street
2:00:00 PM,268,237,199,257,367,315,243,322,1,14th Street
3:00:00 PM,493,299,245,292,331,301,312,294,1,14th Street
4:00:00 PM,756,337,267,360,298,254,436,250,1,14th Street
5:00:00 PM,"1,390",364,279,660,328,244,507,295,1,14th Street
6:00:00 PM,"1,287",372,287,641,373,188,484,269,1,14th Street
7:00:00 PM,800,293,245,347,266,150,344,204,1,14th Street
8:00:00 PM,569,289,226,178,228,132,281,113,1,14th Street
9:00:00 PM,443,257,191,129,177,81,228,95,1,14th Street
10:00:00 PM,320,234,135,100,174,87,176,97,1,14th Street
11:00:00 PM,191,202,93,61,134,57,117,41,1,14th Street
12:00:00 AM,84,227,201,35,91,109,97,45,2,14th Street
1:00:00 AM,37,119,169,21,55,57,68,40,2,14th Street
2:00:00 AM,21,77,135,13,34,33,40,13,2,14th Street
3:00:00 AM,14,50,86,10,21,33,33,16,2,14th Street
4:00:00 AM,13,41,59,24,22,25,30,19,2,14th Street
5:00:00 AM,29,34,25,78,46,33,20,33,2,14th Street
6:00:00 AM,107,24,22,450,55,38,41,196,2,14th Street
7:00:00 AM,291,44,32,800,101,62,75,180,2,14th Street
8:00:00 AM,622,70,38,"1,579",208,98,152,358,2,14th Street
9:00:00 AM,321,83,53,"1,406",275,177,103,602,2,14th Street
10:00:00 AM,144,114,81,588,290,234,126,335,2,14th Street
11:00:00 AM,131,145,103,367,397,342,117,353,2,14th Street
12:00:00 PM,160,190,147,312,437,364,171,420,2,14th Street
1:00:00 PM,205,222,166,273,461,339,224,359,2,14th Street
2:00:00 PM,271,270,210,280,439,342,267,353,2,14th Street
3:00:00 PM,493,318,263,315,422,315,369,323,2,14th Street
4:00:00 PM,737,383,331,378,398,292,458,354,2,14th Street
5:00:00 PM,"1,320",423,346,674,388,277,591,356,2,14th Street
6:00:00 PM,"1,275",441,346,656,432,222,516,361,2,14th Street
7:00:00 PM,816,393,256,368,339,174,418,226,2,14th Street
8:00:00 PM,617,344,218,196,348,109,320,147,2,14th Street
9:00:00 PM,509,312,198,130,214,113,257,110,2,14th Street
10:00:00 PM,356,289,178,110,200,110,189,83,2,14th Street
11:00:00 PM,208,261,155,67,166,113,133,34,2,14th Street
12:00:00 AM,86,203,206,34,83,106,0,0,3,14th Street
1:00:00 AM,40,139,135,21,53,61,0,0,3,14th Street
2:00:00 AM,18,79,71,14,30,28,0,0,3,14th Street
3:00:00 AM,15,50,69,11,20,34,0,0,3,14th Street
4:00:00 AM,13,52,60,21,20,30,0,0,3,14th Street
5:00:00 AM,25,26,27,74,29,26,0,0,3,14th Street
6:00:00 AM,101,36,23,466,68,44,0,0,3,14th Street
7:00:00 AM,280,47,31,840,95,64,0,0,3,14th Street
8:00:00 AM,610,76,49,"1,564",234,103,0,0,3,14th Street
9:00:00 AM,342,108,57,"1,446",278,158,0,0,3,14th Street
10:00:00 AM,155,135,100,621,312,247,0,0,3,14th Street
11:00:00 AM,126,186,127,361,357,303,0,0,3,14th Street
12:00:00 PM,160,230,159,321,429,333,0,0,3,14th Street
1:00:00 PM,208,261,190,277,456,321,0,0,3,14th Street
2:00:00 PM,269,302,218,287,397,326,0,0,3,14th Street
3:00:00 PM,486,315,243,312,363,304,0,0,3,14th Street
4:00:00 PM,726,400,305,366,398,270,0,0,3,14th Street
5:00:00 PM,"1,306",409,305,658,382,250,0,0,3,14th Street
6:00:00 PM,"1,256",388,314,657,477,240,0,0,3,14th Street
7:00:00 PM,829,390,292,387,396,169,0,0,3,14th Street
8:00:00 PM,635,345,254,203,370,121,0,0,3,14th Street
9:00:00 PM,494,279,193,142,217,121,0,0,3,14th Street
10:00:00 PM,367,301,161,110,156,95,0,0,3,14th Street
11:00:00 PM,230,245,101,74,143,30,0,0,3,14th Street
12:00:00 AM,99,212,220,44,74,109,0,0,4,14th Street
1:00:00 AM,42,115,173,28,52,67,0,0,4,14th Street
2:00:00 AM,23,86,131,15,24,39,0,0,4,14th Street
3:00:00 AM,20,57,79,14,17,38,0,0,4,14th Street
4:00:00 AM,16,40,57,27,21,24,0,0,4,14th Street
5:00:00 AM,28,31,22,75,31,26,0,0,4,14th Street
6:00:00 AM,110,37,23,475,57,38,0,0,4,14th Street
7:00:00 AM,298,54,28,879,100,76,0,0,4,14th Street
8:00:00 AM,624,101,57,"1,659",233,115,0,0,4,14th Street
9:00:00 AM,343,107,65,"1,482",279,190,0,0,4,14th Street
10:00:00 AM,160,126,110,722,340,304,0,0,4,14th Street
11:00:00 AM,145,174,151,410,502,359,0,0,4,14th Street
12:00:00 PM,178,231,185,382,517,385,0,0,4,14th Street
1:00:00 PM,221,273,227,320,534,407,0,0,4,14th Street
2:00:00 PM,292,307,237,328,527,381,0,0,4,14th Street
3:00:00 PM,528,372,292,341,438,323,0,0,4,14th Street
4:00:00 PM,810,426,344,413,386,293,0,0,4,14th Street
5:00:00 PM,"1,405",501,365,715,416,277,0,0,4,14th Street
6:00:00 PM,"1,314",482,374,701,449,268,0,0,4,14th Street
7:00:00 PM,896,468,343,419,361,220,0,0,4,14th Street
8:00:00 PM,683,443,322,233,348,160,0,0,4,14th Street
9:00:00 PM,544,390,249,154,222,135,0,0,4,14th Street
10:00:00 PM,405,339,188,123,263,107,0,0,4,14th Street
11:00:00 PM,251,327,151,78,154,56,0,0,4,14th Street
12:00:00 AM,100,214,172,38,78,88,85,47,5,14th Street
1:00:00 AM,49,135,112,24,50,58,64,37,5,14th Street
2:00:00 AM,27,91,94,16,31,31,38,32,5,14th Street
3:00:00 AM,17,67,67,12,24,32,26,12,5,14th Street
4:00:00 AM,16,46,55,24,29,33,13,17,5,14th Street
5:00:00 AM,27,26,26,72,39,28,17,32,5,14th Street
6:00:00 AM,112,36,21,518,95,51,23,44,5,14th Street
7:00:00 AM,302,53,29,867,76,59,33,96,5,14th Street
8:00:00 AM,641,71,46,"1,664",195,103,42,127,5,14th Street
9:00:00 AM,331,103,59,"1,478",284,172,60,148,5,14th Street
10:00:00 AM,165,114,103,627,343,301,67,157,5,14th Street
11:00:00 AM,151,164,145,366,382,387,91,208,5,14th Street
12:00:00 PM,172,199,154,318,453,386,96,327,5,14th Street
1:00:00 PM,231,230,192,296,435,358,125,278,5,14th Street
2:00:00 PM,291,297,226,287,415,365,146,237,5,14th Street
3:00:00 PM,508,322,274,315,391,294,181,262,5,14th Street
4:00:00 PM,774,361,295,373,306,283,220,262,5,14th Street
5:00:00 PM,"1,390",392,337,682,376,267,240,228,5,14th Street
6:00:00 PM,"1,315",375,324,675,349,250,211,241,5,14th Street
7:00:00 PM,882,379,318,403,333,231,247,161,5,14th Street
8:00:00 PM,650,340,300,226,245,192,212,135,5,14th Street
9:00:00 PM,519,332,237,158,199,150,190,123,5,14th Street
10:00:00 PM,393,270,187,116,198,113,127,94,5,14th Street
11:00:00 PM,263,268,134,83,150,59,72,34,5,14th Street
12:00:00 AM,112,222,262,39,82,117,0,0,6,14th Street
1:00:00 AM,54,121,169,26,63,56,0,0,6,14th Street
2:00:00 AM,28,71,135,16,33,30,0,0,6,14th Street
3:00:00 AM,17,52,92,14,20,26,0,0,6,14th Street
4:00:00 AM,18,53,62,25,29,22,0,0,6,14th Street
5:00:00 AM,28,24,24,75,36,31,0,0,6,14th Street
6:00:00 AM,109,35,24,509,66,47,0,0,6,14th Street
7:00:00 AM,321,68,35,852,102,53,0,0,6,14th Street
8:00:00 AM,665,88,59,"1,620",224,120,0,0,6,14th Street
9:00:00 AM,332,118,72,"1,459",257,179,0,0,6,14th Street
10:00:00 AM,167,137,118,608,299,262,0,0,6,14th Street
11:00:00 AM,154,193,151,351,383,386,0,0,6,14th Street
12:00:00 PM,169,255,173,311,500,425,0,0,6,14th Street
1:00:00 PM,228,260,204,291,451,446,0,0,6,14th Street
2:00:00 PM,297,298,264,293,429,420,0,0,6,14th Street
3:00:00 PM,524,355,341,302,429,321,0,0,6,14th Street
4:00:00 PM,830,376,373,399,409,346,0,0,6,14th Street
5:00:00 PM,"1,422",435,412,734,438,280,0,0,6,14th Street
6:00:00 PM,"1,317",431,421,690,431,263,0,0,6,14th Street
7:00:00 PM,831,393,426,409,330,231,0,0,6,14th Street
8:00:00 PM,624,363,373,218,333,176,0,0,6,14th Street
9:00:00 PM,526,391,334,157,267,166,0,0,6,14th Street
10:00:00 PM,402,364,239,130,215,110,0,0,6,14th Street
11:00:00 PM,266,312,167,94,177,82,0,0,6,14th Street
12:00:00 AM,109,216,197,56,75,96,123,55,7,14th Street
1:00:00 AM,51,140,148,26,58,57,80,45,7,14th Street
2:00:00 AM,29,97,122,18,38,27,41,18,7,14th Street
3:00:00 AM,20,56,83,15,17,26,32,10,7,14th Street
4:00:00 AM,17,48,66,25,30,21,22,14,7,14th Street
5:00:00 AM,38,28,29,69,35,26,11,20,7,14th Street
6:00:00 AM,124,34,26,492,74,56,27,62,7,14th Street
7:00:00 AM,323,65,48,862,102,48,45,48,7,14th Street
8:00:00 AM,641,106,72,"1,691",198,110,65,143,7,14th Street
9:00:00 AM,343,136,90,"1,487",258,168,66,154,7,14th Street
10:00:00 AM,167,145,113,630,317,239,78,164,7,14th Street
11:00:00 AM,143,175,143,347,366,295,103,258,7,14th Street
12:00:00 PM,183,221,170,323,472,318,152,263,7,14th Street
1:00:00 PM,233,243,195,298,476,363,181,312,7,14th Street
2:00:00 PM,314,294,208,312,412,313,207,245,7,14th Street
3:00:00 PM,531,346,249,320,441,309,237,306,7,14th Street
4:00:00 PM,845,360,299,401,324,281,253,286,7,14th Street
5:00:00 PM,"1,459",399,304,712,408,309,297,341,7,14th Street
6:00:00 PM,"1,326",399,339,722,391,257,254,405,7,14th Street
7:00:00 PM,864,385,326,392,355,204,193,339,7,14th Street
8:00:00 PM,635,384,316,241,276,189,211,304,7,14th Street
9:00:00 PM,518,352,261,171,259,143,176,140,7,14th Street
10:00:00 PM,383,316,222,139,242,123,598,216,7,14th Street
11:00:00 PM,261,289,154,105,191,68,528,200,7,14th Street
12:00:00 AM,101,183,197,37,91,102,0,0,8,14th Street
1:00:00 AM,50,106,148,24,44,76,0,0,8,14th Street
2:00:00 AM,27,85,128,15,26,51,0,0,8,14th Street
3:00:00 AM,21,65,93,12,25,27,0,0,8,14th Street
4:00:00 AM,17,46,68,24,31,29,0,0,8,14th Street
5:00:00 AM,46,25,27,71,29,31,0,0,8,14th Street
6:00:00 AM,120,33,25,492,50,49,0,0,8,14th Street
7:00:00 AM,313,73,44,816,108,52,0,0,8,14th Street
8:00:00 AM,637,99,55,"1,752",208,117,0,0,8,14th Street
9:00:00 AM,325,120,62,"1,517",226,171,0,0,8,14th Street
10:00:00 AM,163,134,109,623,316,242,0,0,8,14th Street
11:00:00 AM,149,181,131,380,330,302,0,0,8,14th Street
12:00:00 PM,177,211,169,343,497,348,0,0,8,14th Street
1:00:00 PM,232,246,207,317,449,330,0,0,8,14th Street
2:00:00 PM,298,294,211,307,448,320,0,0,8,14th Street
3:00:00 PM,524,336,252,324,398,298,0,0,8,14th Street
4:00:00 PM,843,383,273,401,388,303,0,0,8,14th Street
5:00:00 PM,"1,461",405,298,728,389,295,0,0,8,14th Street
6:00:00 PM,"1,358",405,346,715,370,222,0,0,8,14th Street
7:00:00 PM,891,426,330,399,386,230,0,0,8,14th Street
8:00:00 PM,652,405,301,231,312,195,0,0,8,14th Street
9:00:00 PM,503,370,252,165,256,134,0,0,8,14th Street
10:00:00 PM,391,324,190,134,202,98,0,0,8,14th Street
11:00:00 PM,235,259,138,89,195,73,0,0,8,14th Street
12:00:00 AM,107,215,236,36,77,76,175,61,9,14th Street
1:00:00 AM,51,133,161,22,59,77,59,38,9,14th Street
2:00:00 AM,32,87,126,16,35,41,46,14,9,14th Street
3:00:00 AM,18,53,79,11,18,22,33,15,9,14th Street
4:00:00 AM,18,44,49,24,24,18,30,15,9,14th Street
5:00:00 AM,48,28,26,76,34,35,11,28,9,14th Street
6:00:00 AM,135,37,26,497,59,55,19,32,9,14th Street
7:00:00 AM,308,63,36,896,127,53,47,95,9,14th Street
8:00:00 AM,631,97,56,"1,679",206,112,63,143,9,14th Street
9:00:00 AM,343,116,76,"1,512",304,152,81,183,9,14th Street
10:00:00 AM,164,137,116,621,337,289,99,208,9,14th Street
11:00:00 AM,149,204,147,401,426,339,121,293,9,14th Street
12:00:00 PM,186,240,201,342,498,346,167,374,9,14th Street
1:00:00 PM,244,268,197,312,511,352,160,344,9,14th Street
2:00:00 PM,310,302,232,310,498,300,224,336,9,14th Street
3:00:00 PM,563,338,259,357,453,288,232,303,9,14th Street
4:00:00 PM,857,418,312,430,393,293,284,350,9,14th Street
5:00:00 PM,"1,460",468,332,768,430,284,310,261,9,14th Street
6:00:00 PM,"1,338",472,344,692,433,271,349,288,9,14th Street
7:00:00 PM,892,450,339,414,384,212,358,263,9,14th Street
8:00:00 PM,696,410,282,241,319,185,321,204,9,14th Street
9:00:00 PM,568,360,248,173,274,146,269,175,9,14th Street
10:00:00 PM,418,370,213,129,195,97,221,128,9,14th Street
11:00:00 PM,266,330,164,92,188,47,134,64,9,14th Street
12:00:00 AM,111,222,239,41,80,124,138,64,10,14th Street
1:00:00 AM,51,148,192,25,80,80,33,30,10,14th Street
2:00:00 AM,25,94,141,14,37,40,19,4,10,14th Street
3:00:00 AM,18,65,105,9,20,35,24,15,10,14th Street
4:00:00 AM,17,47,75,25,22,32,15,16,10,14th Street
5:00:00 AM,46,35,39,78,43,40,42,58,10,14th Street
6:00:00 AM,130,38,34,513,61,42,98,349,10,14th Street
7:00:00 AM,307,67,40,918,123,66,209,537,10,14th Street
8:00:00 AM,654,111,67,"1,729",233,105,442,"1,359",10,14th Street
9:00:00 AM,343,122,79,"1,546",321,151,212,"1,178",10,14th Street
10:00:00 AM,164,145,124,635,371,264,146,502,10,14th Street
11:00:00 AM,153,190,157,389,506,309,143,404,10,14th Street
12:00:00 PM,185,235,189,354,594,350,188,339,10,14th Street
1:00:00 PM,225,265,191,307,570,343,204,265,10,14th Street
2:00:00 PM,292,341,207,302,504,339,248,275,10,14th Street
3:00:00 PM,556,404,259,339,474,258,367,320,10,14th Street
4:00:00 PM,855,441,310,422,442,293,634,383,10,14th Street
5:00:00 PM,"1,477",484,323,801,466,286,"1,175",573,10,14th Street
6:00:00 PM,"1,337",510,353,728,530,296,"1,059",592,10,14th Street
7:00:00 PM,886,452,311,436,483,211,665,296,10,14th Street
8:00:00 PM,698,404,269,244,447,190,486,156,10,14th Street
9:00:00 PM,584,379,215,165,305,132,361,105,10,14th Street
10:00:00 PM,441,331,202,121,236,99,269,83,10,14th Street
11:00:00 PM,260,322,137,79,189,54,218,39,10,14th Street
12:00:00 AM,107,203,225,36,76,97,116,43,11,14th Street
1:00:00 AM,48,120,207,22,61,87,61,44,11,14th Street
2:00:00 AM,25,82,100,18,25,40,38,27,11,14th Street
3:00:00 AM,17,46,70,12,22,23,22,8,11,14th Street
4:00:00 AM,15,37,52,27,18,17,27,18,11,14th Street
5:00:00 AM,42,23,23,86,38,37,25,42,11,14th Street
6:00:00 AM,140,33,20,501,60,45,52,156,11,14th Street
7:00:00 AM,312,56,44,946,108,68,133,302,11,14th Street
8:00:00 AM,655,89,56,"1,641",249,122,256,486,11,14th Street
9:00:00 AM,346,98,82,"1,513",279,190,176,502,11,14th Street
10:00:00 AM,160,131,109,646,397,321,141,344,11,14th Street
11:00:00 AM,150,173,146,387,471,381,181,318,11,14th Street
12:00:00 PM,177,214,188,358,571,442,208,342,11,14th Street
